trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,module,symbol,configuration,partition,year,holding_bucket
5,Long,2023-01-06,signal bar close,2023-01-09,59.22999954223633,1.5534240333703913,56.12315147549555,2,1,2023-01-09,56.12315147549555,ATR_STOP,1,True,False,-0.05245396067452812,2023-01-09,INTRABAR_STOP,INITIAL_STOP,True,True,,,0.0,0.015819690729358182,-0.05358770573877192,-0.05245396067452812,,,,,20,True,19,0.03518486661987863,0.052453960674528094,-1.0000000000000004,,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,1-3
6,Long,2023-01-26,signal bar close,2023-01-27,59.332000732421875,1.4760517941872848,56.379897144047305,2,1,2023-02-21,59.0,ATR_STOP,17,True,False,-0.005595643637893555,2023-02-21,OPEN,TRAILING_STOP,False,True,0.03992785431061052,-0.022854428911562752,0.03992785431061052,0.03992785431061052,-0.022854428911562752,-0.022854428911562752,2023-02-07,7,-0.14014386033277415,0.04552349794850408,20,True,4,0.0,0.04975567235104879,-0.11246242636244078,0.8024784396219478,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,16+
7,Long,2023-03-03,signal bar close,2023-03-06,63.5,1.4459307448885692,60.60813851022286,2,1,2023-03-10,61.6456644069177,ATR_STOP,5,True,False,-0.02920213532413063,2023-03-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.014251949280265741,,0.014251949280265741,0.014251949280265741,-0.03492911030927037,-0.02920213532413063,2023-03-06,0,-2.0489923693852865,0.04345408460439637,20,True,15,0.02125981849009606,0.04554112582326208,-0.6412255910725507,0.3129467930936821,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,4-5
8,Long,2023-07-10,signal bar close,2023-07-11,88.11100006103516,2.175450759736274,83.76009854156261,2,1,2023-08-03,88.40713949804187,ATR_STOP,18,True,False,0.003360981452958045,2023-08-03,INTRABAR_STOP,TRAILING_STOP,True,True,0.04774660064586311,-0.018703710358186076,0.04774660064586311,0.04774660064586311,-0.018703710358186076,-0.018703710358186076,2023-07-25,10,0.07039205739245123,0.04438561919290507,20,True,2,0.018453989281216332,0.04937977683216217,0.06806392552930618,0.9669262137038389,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,16+
9,Long,2023-12-12,signal bar close,2023-12-13,106.80000305175781,3.028582152790809,100.74283874617619,2,1,2024-01-02,109.21199798583984,ATR_STOP,13,True,False,0.02258422158389939,2024-01-02,OPEN,TRAILING_STOP,False,True,0.07848310782091494,-0.005112408552636727,0.07848310782091494,0.07848310782091494,-0.005112408552636727,-0.005112408552636727,2023-12-18,3,0.28775901223780187,0.055898886237015555,20,True,8,0.03183514793381281,0.056715019967238926,0.3982053007641542,1.383815219782171,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,11-15
10,Long,2024-01-18,signal bar close,2024-01-19,115.73100280761719,2.629087912461143,110.4728269826949,2,1,2024-01-26,121.97000122070312,ATR_STOP,6,True,False,0.05390948200334189,2024-01-26,OPEN,TRAILING_STOP,False,True,0.10994460183317467,-0.0011319726807679231,0.10994460183317467,0.10994460183317467,-0.0011319726807679231,-0.0011319726807679231,2024-01-24,3,0.490333141459204,0.05603511982983278,20,True,15,0.11981229729343101,0.045434461789492134,1.1865328625023972,2.419850428570547,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
11,Long,2024-02-22,signal bar close,2024-02-23,130.83700561523438,3.6584251098411498,123.52015539555208,2,1,2024-03-05,136.13110704319578,ATR_STOP,8,True,False,0.040463333772176924,2024-03-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.09920737383512623,-0.01941353314360872,0.09920737383512623,0.09920737383512623,-0.01941353314360872,-0.01941353314360872,2024-03-04,6,0.40786619187625467,0.05874404006294931,20,True,12,0.08097093089840213,0.05592340015178654,0.7235492416833005,1.7739868027669798,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
12,Long,2024-06-10,signal bar close,2024-06-11,143.82000732421875,4.027858216151145,135.76429089191646,2,1,2024-06-20,173.0679225462244,ATR_STOP,7,True,False,0.20336471792878563,2024-06-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.28745649515966876,-0.015276082003202407,0.28745649515966876,0.28745649515966876,-0.015276082003202407,-0.015276082003202407,2024-06-18,5,0.7074625946991595,0.08409177723088312,20,True,13,0.23138644265891228,0.056012487985360696,3.630703174298142,5.132007263001739,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
13,Long,2025-05-28,signal bar close,2025-05-29,245.91000366210938,7.842517186952183,230.22496928820502,2,1,2025-06-06,249.6340957049699,ATR_STOP,7,True,False,0.015144125848485457,2025-06-06,INTRABAR_STOP,TRAILING_STOP,True,True,0.07937858860143465,-0.04477251678119287,0.07937858860143465,0.07937858860143465,-0.04477251678119287,-0.04477251678119287,2025-06-04,4,0.1907835112126414,0.0642344627529492,20,True,13,0.10475380985728555,0.06378363686032168,0.23742963860228336,1.2444976879456404,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,6-10
14,Long,2025-06-24,signal bar close,2025-06-25,266.0,8.19798250075633,249.60403499848735,2,1,2025-07-23,275.605111515781,ATR_STOP,20,True,False,0.0361094417886505,2025-07-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.0922556712215108,-0.012556377210115155,0.0922556712215108,0.0922556712215108,-0.012556377210115155,-0.012556377210115155,2025-07-21,17,0.3914062009472545,0.056146229432860295,20,True,0,,0.061638966171100186,0.5858216649581095,1.4967102297826247,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,16+
15,Long,2025-08-12,signal bar close,2025-08-13,316.75,8.66926944566485,299.4114611086703,2,1,2025-08-18,299.70422239278764,ATR_STOP,4,True,False,-0.05381460965181484,2025-08-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.0018942576275158274,,0.0018942576275158274,0.0018942576275158274,-0.056037884767166535,-0.05381460965181484,2025-08-13,0,-28.409340350598743,0.055708867279330665,20,True,16,0.17749013802905478,0.05473887574216157,-0.9831149968314963,0.03460534404174494,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
16,Long,2025-09-10,signal bar close,2025-09-11,371.17999267578125,14.564213205903576,342.0515662639741,2,1,2025-09-17,347.4560202076683,ATR_STOP,5,True,False,-0.06391500871878997,2025-09-17,INTRABAR_STOP,TRAILING_STOP,True,True,0.00821708704868418,,0.00821708704868418,0.00821708704868418,-0.07996118665185215,-0.06391500871878997,2025-09-11,0,-7.778304932162648,0.07213209576747415,20,True,15,0.0,0.07847520606330276,-0.8144611772950596,0.1047093401966449,breakout,AVGO,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
17,Long,2025-12-10,signal bar close,2025-12-11,404.8299865722656,15.036388359410257,374.7572098534451,2,1,2025-12-12,378.692409585593,ATR_STOP,2,True,False,-0.06456433034514564,2025-12-12,INTRABAR_STOP,TRAILING_STOP,True,True,0.011041675194446654,,0.011041675194446654,0.011041675194446654,-0.12271816397897428,-0.06456433034514564,2025-12-11,0,-5.847331062375199,0.07560600553959229,20,True,18,0.0,0.074284953477507,-0.8691441176535878,0.14863945762300304,breakout,AVGO,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,1-3
18,Long,2026-04-08,signal bar close,2026-04-09,352.29998779296875,13.142903222672258,326.01418134762423,2,1,2026-04-28,400.30999755859375,ATR_STOP,14,True,False,0.1362759336620767,2026-04-28,OPEN,TRAILING_STOP,False,True,0.21859214429175733,-0.0022707573678341086,0.21859214429175733,0.21859214429175733,-0.0022707573678341086,-0.0022707573678341086,2026-04-23,10,0.6234255769053975,0.08231621062968064,20,True,7,0.24235029191368174,0.07461199930779315,1.826461359116037,2.929718360581789,breakout,AVGO,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,11-15
19,Long,2026-05-14,signal bar close,2026-05-15,432.80999755859375,15.59956948889177,401.6108585808102,2,1,2026-06-04,408.989990234375,ATR_STOP,14,True,False,-0.055035714190021734,2026-06-04,OPEN,TRAILING_STOP,False,True,0.14368892306603187,-0.06226753623772929,0.14368892306603187,0.14368892306603187,-0.06226753623772929,-0.06226753623772929,2026-06-03,12,-0.38301988083472666,0.1987246372560536,20,True,7,0.0,0.07208507001634086,-0.763482842945783,1.9933243185233673,breakout,AVGO,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,11-15
1,Long,2021-11-18,signal bar close,2021-11-19,75.12999725341797,1.8754410952947436,71.37911506282848,2,1,2021-11-23,72.16908865356618,ATR_STOP,3,True,False,-0.039410471291040694,2021-11-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.013177233187227744,,0.013177233187227744,0.013177233187227744,-0.051377622141147605,-0.039410471291040694,2021-11-22,1,-2.9908001726219706,0.05258770447826844,20,True,17,0.2491681339686389,0.04992522730884102,-0.7893899219976447,0.2639393728888291,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2021,1-3
2,Long,2021-12-07,signal bar close,2021-12-08,90.7699966430664,3.9617666074573457,82.84646342815171,2,1,2021-12-14,84.88999938964844,ATR_STOP,5,True,False,-0.06477908417844058,2021-12-14,OPEN,TRAILING_STOP,False,True,0.03393193725858712,-0.06477908417844058,0.03393193725858712,0.03393193725858712,-0.06477908417844058,-0.06477908417844058,2021-12-08,0,-1.909088882393445,0.0987110214370277,20,True,16,0.011127048293304354,0.08729242599922414,-0.7420928383754204,0.38871570895381813,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2021,4-5
3,Long,2022-03-16,signal bar close,2022-03-17,67.91999816894531,4.427483325779356,59.0650315173866,2,1,2022-03-18,69.11000061035156,TREND_EXIT,2,True,False,0.017520648902937586,2022-03-18,OPEN,,False,True,0.02296827488286879,-0.014870355330747542,0.02296827488286879,0.02296827488286879,-0.014870355330747542,-0.014870355330747542,2022-03-17,0,0.7628195409662921,0.005447625979931203,20,True,19,0.12765015316077322,0.13037348189457726,0.13438813360147236,0.17617290379220998,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2022,1-3
4,Long,2023-07-11,signal bar close,2023-07-12,63.119998931884766,2.2050117732970937,58.709975385290576,2,1,2023-07-24,62.52389013390188,ATR_STOP,9,True,False,-0.009444055894648695,2023-07-24,INTRABAR_STOP,TRAILING_STOP,True,True,0.05846005527805853,-0.018694555214570974,0.05846005527805853,0.05846005527805853,-0.018694555214570974,-0.018694555214570974,2023-07-19,5,-0.16154715984665305,0.06790411117270723,20,True,11,0.05022183202289732,0.06986729437928565,-0.13517134130570657,0.8367299148683056,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
5,Long,2023-11-03,signal bar close,2023-11-06,51.63999938964844,1.7722618908341115,48.09547560798021,2,1,2023-11-07,51.150001525878906,TREND_EXIT,2,True,False,-0.009488727140995135,2023-11-07,OPEN,,False,True,0.0075522733202553205,-0.016072773550880437,0.0075522733202553205,0.0075522733202553205,-0.016072773550880437,-0.016072773550880437,2023-11-06,0,-1.2564067451778014,0.017041000461250455,20,True,19,0.12548411345518495,0.0686391135469058,-0.13824081708909072,0.11002871293048293,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,1-3
6,Long,2023-12-14,signal bar close,2023-12-15,59.650001525878906,1.9739735077506801,55.70205451037754,2,1,2024-01-02,58.38333459822868,ATR_STOP,11,True,False,-0.02123498567054838,2024-01-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.03587593185089877,-0.036043612252820045,0.03587593185089877,0.03587593185089877,-0.036043612252820045,-0.036043612252820045,2023-12-28,8,-0.5919006022979831,0.057110917521447147,20,True,9,0.12573344188006685,0.06618519554921658,-0.3208419268740792,0.5420537259608267,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,11-15
7,Long,2024-01-11,signal bar close,2024-01-12,65.87000274658203,2.1605793323004985,61.54884408198103,2,1,2024-01-26,68.49767240817395,ATR_STOP,10,True,False,0.03989174968917508,2024-01-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.11628959637643743,-0.03931993106557974,0.11628959637643743,0.11628959637643743,-0.03931993106557974,-0.03931993106557974,2024-01-25,8,0.34303799249627404,0.07639784668726235,20,True,10,0.1061180745757937,0.0656013129561502,0.608093769645127,1.772671782562778,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
8,Long,2024-03-06,signal bar close,2024-03-07,81.18000030517578,2.9737304317126543,75.23253944175048,2,1,2024-03-08,79.55450293743598,ATR_STOP,2,True,False,-0.020023372279245444,2024-03-08,INTRABAR_STOP,TRAILING_STOP,True,True,0.05641785924904319,,0.05641785924904319,0.05641785924904319,-0.07144620633104415,-0.020023372279245444,2024-03-07,0,-0.35491194713463053,0.07644123152828863,20,True,18,0.0,0.07326263662315008,-0.2733094685390876,0.7700768338334121,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
9,Long,2024-08-30,signal bar close,2024-09-03,74.58000183105469,3.711363199242684,67.15727543256932,2,1,2024-09-06,67.37839285313493,ATR_STOP,4,True,False,-0.0965621989958313,2024-09-06,INTRABAR_STOP,TRAILING_STOP,True,True,0.005631511915174414,,0.005631511915174414,0.005631511915174414,-0.12134624335701538,-0.0965621989958313,2024-09-03,0,-17.146762796619363,0.10219371091100571,20,True,16,0.01930805546604475,0.09952703427522022,-0.9702107542842046,0.05658273609963802,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
10,Long,2024-11-06,signal bar close,2024-11-07,91.72000122070312,3.2487151871131497,85.22257084647683,2,1,2024-11-15,88.8864663335728,ATR_STOP,7,True,False,-0.03089331497403791,2024-11-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.03674220532420591,,0.03674220532420591,0.03674220532420591,-0.04622762546161496,-0.03089331497403791,2024-11-08,1,-0.8408127574662828,0.06763552029824382,20,True,13,0.3070213220446245,0.07083984177662321,-0.43610084663165566,0.5186658298879862,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
11,Long,2024-12-02,signal bar close,2024-12-03,97.79000091552734,3.300587132555695,91.18882665041595,2,1,2024-12-09,110.30016513780468,ATR_STOP,5,True,False,0.12792886905772538,2024-12-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.22589217845464926,-0.03262094704510565,0.22589217845464926,0.22589217845464926,-0.03262094704510565,-0.03262094704510565,2024-12-04,1,0.5663271297523421,0.09796330939692388,20,True,15,0.2900092069213642,0.06750357095112007,1.8951422458874034,3.3463737587781806,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
12,Long,2024-12-13,signal bar close,2024-12-16,122.5,5.372681496113308,111.75463700777338,2,1,2024-12-17,115.16930670845977,ATR_STOP,2,True,False,-0.05984239421665494,2024-12-17,INTRABAR_STOP,TRAILING_STOP,True,True,0.029795930823501182,,0.029795930823501182,0.029795930823501182,-0.08653059978874367,-0.05984239421665494,2024-12-16,0,-2.008408281356828,0.08963832504015612,20,True,18,0.007428601323341777,0.08771724891613565,-0.6822192323184783,0.3396815471491628,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
13,Long,2025-01-17,signal bar close,2025-01-21,125.8499984741211,4.979375245961473,115.89124798219815,2,1,2025-01-27,108.02999877929688,ATR_STOP,5,True,False,-0.1415971387436179,2025-01-27,OPEN,TRAILING_STOP,False,True,0.012951965852805891,-0.1415971387436179,0.012951965852805891,0.012951965852805891,-0.1415971387436179,-0.1415971387436179,2025-01-23,2,-10.932482400958659,0.1545491045964238,20,True,16,0.0,0.0791319079274426,-1.7893810784070914,0.16367564225396627,breakout,MRVL,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
14,Long,2025-10-31,signal bar close,2025-11-03,93.38999938964844,3.9504873700210874,85.48902464960626,2,1,2025-11-07,89.40712549440312,ATR_STOP,5,True,False,-0.0426477558761692,2025-11-07,INTRABAR_STOP,TRAILING_STOP,True,True,0.05075487626884945,,0.05075487626884945,0.05075487626884945,-0.08866044366003767,-0.06606701155658434,2025-11-06,3,-0.8402691329649453,0.09340263214501865,20,True,15,0.011564427006243161,0.0846019358783499,-0.5040990543938959,0.599925707868322,breakout,MRVL,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,4-5
15,Long,2026-04-08,signal bar close,2026-04-09,118.95999908447266,5.6643341577294475,107.63133076901376,2,1,2026-04-27,156.47462734689222,ATR_STOP,13,True,False,0.315354981095626,2026-04-27,INTRABAR_STOP,TRAILING_STOP,True,True,0.4361129594207407,-0.009498968242388495,0.4361129594207407,0.4361129594207407,-0.009498968242388495,-0.009498968242388495,2026-04-24,11,0.723103898390203,0.1207579783251147,20,True,7,0.4778077034694954,0.0952309045279539,3.3114773261767905,4.579531839821231,breakout,MRVL,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,11-15
16,Long,2026-05-13,signal bar close,2026-05-14,180.8800048828125,9.635489302028429,161.60902627875564,2,1,2026-05-18,172.24777281691613,ATR_STOP,3,True,False,-0.04772352848778938,2026-05-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.062306439127826296,,0.062306439127826296,0.062306439127826296,-0.0872401501178659,-0.04772352848778938,2026-05-14,0,-0.7659485786032646,0.11002996761561568,20,True,17,0.7923485374575929,0.10654012651393964,-0.44793947641450627,0.5848166429544662,breakout,MRVL,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
17,Long,2026-06-03,signal bar close,2026-06-04,282.95001220703125,18.821554880184664,245.30690244666192,2,1,2026-06-05,280.2685405880276,ATR_STOP,2,True,False,-0.009476838675807064,2026-06-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.1362431034806324,,0.1362431034806324,0.1362431034806324,-0.07619719607157516,-0.019049352945401887,2026-06-04,0,-0.06955830008051925,0.14571994215643946,20,True,18,0.16585965948445724,0.13303802133369869,-0.07123406211850034,1.024091474864125,breakout,MRVL,ATR2-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
1,Long,2022-02-02,signal bar close,2022-02-03,180.8000030517578,8.1213347677006,164.5573335163566,2,1,2022-02-07,175.3302527584483,ATR_STOP,3,True,False,-0.030253043147038472,2022-02-07,INTRABAR_STOP,TRAILING_STOP,True,True,0.0625000158242417,,0.0625000158242417,0.0625000158242417,-0.035176993932521605,-0.030253043147038472,2022-02-03,0,-0.4840485677973911,0.09275305897128017,20,True,17,0.017699097866309854,0.08983777246260001,-0.33675192870162707,0.6956986366760242,breakout,QCOM,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2022,1-3
2,Long,2023-12-11,signal bar close,2023-12-12,135.97999572753906,2.649319740708891,130.68135624612128,2,1,2024-01-02,142.19000244140625,ATR_STOP,14,True,False,0.04566853146774674,2024-01-02,OPEN,TRAILING_STOP,False,True,0.08023241656787206,-0.0035298995633212815,0.08023241656787206,0.08023241656787206,-0.0035298995633212815,-0.0035298995633212815,2023-12-28,11,0.5692029907775963,0.03456388510012531,20,True,7,0.045742031299707,0.03896631598690868,1.1720002343328986,2.059019810721325,breakout,QCOM,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2023,11-15
3,Long,2024-01-18,signal bar close,2024-01-19,147.25999450683594,3.1411404743424662,140.977713558151,2,1,2024-01-26,151.26287567519202,ATR_STOP,6,True,False,0.027182407426819877,2024-01-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.07279642550988608,-0.0035310948870620473,0.07279642550988608,0.07279642550988608,-0.0035310948870620473,-0.0035310948870620473,2024-01-25,4,0.3734030515430787,0.0456140180830662,20,True,14,0.06729596653386638,0.04266115158922744,0.6371700344273836,1.7063867898087457,breakout,QCOM,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
4,Long,2024-03-01,signal bar close,2024-03-04,165.1199951171875,3.6078300221532484,157.904335072881,2,1,2024-03-05,160.45260243374665,ATR_STOP,2,True,False,-0.028266671641604346,2024-03-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.01641234734741759,,0.01641234734741759,0.01641234734741759,-0.029614822760732018,-0.028266671641604346,2024-03-04,0,-1.7222808561903842,0.044679018989021935,20,True,18,0.07552084295940675,0.043699492839649544,-0.6468420982670388,0.3755729478976079,breakout,QCOM,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
5,Long,2024-03-06,signal bar close,2024-03-07,169.60000610351562,4.157552630616581,161.28490084228247,2,1,2024-03-11,168.48311331699665,ATR_STOP,3,True,False,-0.006585452513706125,2024-03-11,INTRABAR_STOP,TRAILING_STOP,True,True,0.04711078978085825,,0.04711078978085825,0.04711078978085825,-0.00872647955817174,-0.006585452513706125,2024-03-07,0,-0.13978650208029164,0.05369624229456438,20,True,17,0.03744098240686866,0.04902774152117671,-0.13432094380406343,0.9609006721329298,breakout,QCOM,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
6,Long,2024-06-17,signal bar close,2024-06-18,226.82000732421875,5.974322096280688,214.87136313165738,2,1,2024-06-20,218.33340618084702,ATR_STOP,2,True,False,-0.03741557565175857,2024-06-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.016797449235365303,,0.016797449235365303,0.016797449235365303,-0.06163482292082356,-0.03741557565175857,2024-06-18,0,-2.2274557956683045,0.05421302488712387,20,True,18,0.0,0.052678969256366635,-0.7102564112382784,0.3188644248830895,breakout,QCOM,ATR2-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
